dev_id,week,issues_opened,issues_closed,issues_reopened,avg_pr_merge_days
D83,6,8,2,0,3
D83,7,7,3,0,3
D83,8,3,3,0,2
D83,9,8,4,0,1
D83,10,3,2,1,3
D83,11,5,2,0,2
D83,12,8,3,0,2
D83,13,3,2,1,2
D84,1,7,3,1,1
D84,2,7,6,0,3
D84,3,8,3,1,3
D84,4,5,4,1,2
D84,5,3,2,1,1
D84,6,7,6,0,3
D84,7,6,3,1,1
D84,8,7,7,0,3
D84,9,6,6,0,1
D84,10,8,6,0,2
D84,11,7,7,0,1
D84,12,6,6,1,3
D84,13,3,2,0,2
D85,1,4,2,0,2
D85,2,7,5,1,2
D85,3,5,4,1,3
D85,4,7,2,0,1
D85,5,4,4,0,1
D85,6,5,4,1,2
D85,7,7,5,1,2
D85,8,5,5,1,2
D85,9,8,4,0,2
D85,10,6,5,1,3
D85,11,8,3,1,1
D85,12,8,3,1,3
D85,13,6,5,0,3
D86,1,4,4,1,3
D86,2,3,3,0,2
D86,3,3,2,1,1
D86,4,3,3,0,3
D86,5,7,3,1,2
D86,6,8,3,1,1
D86,7,6,4,0,1
D86,8,8,8,0,2
D86,9,9,2,1,3
D86,10,6,3,0,3
D86,11,6,2,1,2
D86,12,7,2,0,1
D86,13,3,3,1,2
D87,1,6,4,0,1
D87,2,5,4,0,3
D87,3,3,3,0,2
D87,4,7,5,0,2
D87,5,4,3,1,2
D87,6,3,3,0,2
D87,7,9,9,1,2
D87,8,4,3,0,2
D87,9,9,2,0,2
D87,10,5,3,1,1
D87,11,8,7,1,1
D87,12,4,4,1,1
D87,13,7,2,0,3
D88,1,5,5,1,3
D88,2,5,3,0,3
D88,3,6,3,1,2
D88,4,5,2,1,3
D88,5,8,6,1,3
D88,6,7,7,0,2
D88,7,3,3,1,3
D88,8,4,2,0,1
D88,9,9,2,0,1
D88,10,3,3,1,2
D88,11,6,5,0,3
D88,12,3,2,1,3
D88,13,7,7,0,1
D89,1,7,2,0,1
D89,2,7,5,0,2
D89,3,6,3,1,1
D89,4,7,7,1,1
D89,5,8,2,1,3
D89,6,6,2,1,3
D89,7,7,3,1,2
D89,8,3,2,0,2
D89,9,3,2,1,3
D89,10,5,3,1,2
D89,11,7,3,1,2
D89,12,7,7,1,3
D89,13,8,6,1,2
D90,1,8,8,1,3
D90,2,8,2,0,3
D90,3,4,2,0,1
D90,4,6,3,1,1
D90,5,3,2,0,3
D90,6,3,3,1,2
D90,7,4,2,0,3
D90,8,5,4,1,2
D90,9,5,3,1,1
D90,10,7,4,0,3
D90,11,7,7,0,1
D90,12,5,3,1,3
D90,13,8,7,0,1
D91,1,7,2,0,1
D91,2,7,4,1,1
D91,3,3,3,0,1
D91,4,4,2,1,3
D91,5,4,4,0,1
D91,6,4,4,0,1
D91,7,5,4,1,2
D91,8,7,3,3,5
D91,9,4,2,2,8
D91,10,9,3,4,8
D91,11,3,3,4,9
D91,12,4,3,4,6
D91,13,9,3,4,7
D92,1,5,3,1,2
D92,2,8,4,0,1
D92,3,6,3,1,1
D92,4,4,4,0,2
D92,5,7,7,1,1
D92,6,3,3,0,3
D92,7,9,7,1,3
D92,8,7,3,1,2
D92,9,5,3,0,2
D92,10,4,3,0,3
D92,11,5,4,1,1
D92,12,3,3,1,3
D92,13,3,3,1,3
D93,1,7,3,0,2
D93,2,7,7,1,1
D93,3,6,4,1,2
D93,4,4,3,1,2
D93,5,6,6,1,1
D93,6,9,4,1,2
D93,7,9,5,0,2
D93,8,7,4,2,9
D93,9,9,2,3,7
D93,10,6,5,4,8
D93,11,4,4,3,7
D93,12,6,5,3,9
D93,13,3,2,3,8
D94,1,9,2,0,3
D94,2,4,4,0,1
D94,3,3,3,0,3
D94,4,6,5,1,1
D94,5,7,5,0,3
D94,6,3,3,1,3
D94,7,8,5,0,1
D94,8,6,6,2,7
D94,9,4,4,3,9
D94,10,7,3,2,4
D94,11,9,3,3,9
D94,12,6,6,3,6
D94,13,9,8,3,5
D95,1,4,3,1,3
D95,2,4,3,1,1
D95,3,3,3,1,1
D95,4,3,3,1,1
D95,5,8,8,1,2
D95,6,5,4,1,1
D95,7,7,4,1,1
D95,8,9,8,1,1
D95,9,9,6,0,1
D95,10,5,4,0,2
D95,11,4,2,0,3
D95,12,5,2,0,2
D95,13,5,5,0,2
D96,1,8,3,0,3
D96,2,5,3,1,2
D96,3,8,3,0,1
D96,4,3,2,0,1
D96,5,9,5,0,3
D96,6,5,2,1,1
D96,7,4,2,0,1
D96,8,3,2,1,2
D96,9,9,9,0,3
D96,10,9,6,0,2
D96,11,8,7,0,1
D96,12,6,5,0,2
D96,13,3,2,0,2
D97,1,9,3,1,2
D97,2,8,5,1,3
D97,3,5,2,1,1
D97,4,3,2,0,2
D97,5,4,3,0,2
D97,6,3,3,0,1
D97,7,8,3,1,1
D97,8,8,8,3,6
D97,9,9,4,3,6
D97,10,9,5,2,5
D97,11,8,5,2,6
D97,12,6,2,3,9
D97,13,6,4,3,9
D98,1,4,2,0,1
D98,2,7,4,0,2
D98,3,8,3,0,1
D98,4,3,2,0,2
D98,5,7,4,1,3
D98,6,8,3,1,2
D98,7,5,5,0,3
D98,8,8,5,0,1
D98,9,4,2,0,1
D98,10,4,4,0,2
D98,11,6,5,0,1
D98,12,8,4,0,2
D98,13,9,9,1,3
D99,1,5,3,1,2
D99,2,5,3,1,2
D99,3,9,4,1,2
D99,4,3,2,0,1
D99,5,8,8,1,1
D99,6,8,3,0,2
D99,7,8,6,1,2
D99,8,8,6,3,4
D99,9,9,7,4,7
D99,10,4,2,4,6
D99,11,3,3,4,5
D99,12,5,4,4,6
D99,13,3,2,3,7
D100,1,5,2,0,3
D100,2,4,3,1,2
D100,3,6,6,0,2
D100,4,9,3,1,1
D100,5,8,7,1,2
D100,6,7,2,0,1
D100,7,5,2,1,1
D100,8,9,9,4,8
D100,9,4,3,2,6
D100,10,5,3,4,4
D100,11,7,7,2,7
D100,12,3,2,2,8
D100,13,5,4,3,9
D101,1,5,3,1,1
D101,2,5,4,0,3
D101,3,7,3,0,2
D101,4,8,6,1,2
D101,5,5,5,0,3
D101,6,6,5,1,1
D101,7,9,7,1,2
D101,8,9,3,3,4
D101,9,5,3,2,6
D101,10,5,5,2,6
D101,11,9,2,2,8
D101,12,6,2,3,5
D101,13,7,7,3,9
D102,1,6,5,1,1
D102,2,6,6,1,3
D102,3,9,2,0,2
D102,4,8,8,1,2
D102,5,3,2,1,2
D102,6,7,2,1,2
D102,7,3,3,0,2
D102,8,8,8,0,3
D102,9,7,7,0,1
D102,10,9,8,0,3
D102,11,5,2,0,3
D102,12,9,4,1,3
D102,13,8,3,1,1
D103,1,5,3,0,3
D103,2,9,7,0,2
D103,3,5,4,0,1
D103,4,8,6,0,3
D103,5,7,2,1,2
D103,6,7,2,0,3
D103,7,7,3,0,3
D103,8,5,4,4,7
D103,9,4,2,4,9
D103,10,7,6,4,5
D103,11,7,4,4,9
D103,12,5,2,2,8
D103,13,4,2,2,4
D104,1,4,2,0,2
D104,2,8,4,0,3
D104,3,9,8,1,1
D104,4,5,2,1,2
D104,5,9,4,0,3
D104,6,5,2,0,2
D104,7,9,3,0,2
D104,8,6,2,0,1
D104,9,7,4,1,3
D104,10,8,8,1,1
D104,11,3,3,0,2
D104,12,9,3,1,2
D104,13,3,2,1,3
D105,1,7,4,0,2
D105,2,8,7,1,1
D105,3,4,3,1,3
D105,4,3,3,0,3
D105,5,9,3,0,1
D105,6,8,8,1,2
D105,7,7,6,0,1
D105,8,7,5,1,3
D105,9,4,3,1,3
D105,10,9,5,0,2
D105,11,9,7,0,2
D105,12,8,5,1,3
D105,13,4,4,0,3
D106,1,9,8,1,3
D106,2,6,6,1,2
D106,3,7,3,0,2
D106,4,7,2,1,1
D106,5,8,4,1,1
D106,6,3,3,1,1
D106,7,3,2,0,3
D106,8,8,3,2,4
D106,9,7,4,4,6
D106,10,4,4,3,6
D106,11,4,4,2,8
D106,12,6,4,3,7
D106,13,8,2,3,4
D107,1,9,8,1,3
D107,2,8,2,0,2
D107,3,5,3,0,3
D107,4,5,3,0,3
D107,5,9,4,0,3
D107,6,7,6,0,2
D107,7,7,4,1,1
D107,8,5,4,1,2
D107,9,8,3,0,2
D107,10,8,3,1,3
D107,11,7,5,1,3
D107,12,6,3,1,3
D107,13,8,7,0,1
D108,1,7,2,0,3
D108,2,7,4,1,3
D108,3,7,6,0,2
D108,4,6,4,0,1
D108,5,5,5,0,1
D108,6,3,3,1,1
D108,7,8,6,0,3
D108,8,5,2,3,9
D108,9,5,5,2,9
D108,10,7,2,3,6
D108,11,6,4,3,4
D108,12,4,2,2,6
D108,13,6,3,2,8
D109,1,5,4,1,3
D109,2,4,3,1,2
D109,3,5,3,0,3
D109,4,9,9,1,1
D109,5,9,7,1,1
D109,6,3,3,1,1
D109,7,8,2,0,3
D109,8,5,2,0,3
D109,9,9,8,0,1
D109,10,5,3,1,2
D109,11,7,3,1,1
D109,12,9,6,1,2
D109,13,7,6,1,1
D110,1,6,5,1,1
D110,2,6,2,1,2
D110,3,9,3,0,3
D110,4,7,4,1,2
D110,5,7,5,1,2
D110,6,6,3,1,3
D110,7,4,4,0,2
D110,8,8,8,2,7
D110,9,6,6,3,5
D110,10,8,7,4,7
D110,11,5,2,2,4
D110,12,6,2,4,7
D110,13,6,6,4,6
D111,1,4,3,1,3
D111,2,6,5,1,2
D111,3,9,6,1,2
D111,4,8,7,1,3
D111,5,3,2,0,3
D111,6,7,5,0,2
D111,7,4,2,0,1
D111,8,6,3,4,5
D111,9,6,6,3,6
D111,10,6,2,4,6
D111,11,3,3,4,6
D111,12,7,4,3,9
D111,13,8,7,3,9
D112,1,9,9,1,3
D112,2,9,4,0,1
D112,3,9,5,0,3
D112,4,7,2,0,3
D112,5,6,3,1,3
D112,6,3,2,0,3
D112,7,4,2,0,2
D112,8,6,2,0,3
D112,9,4,2,0,2
D112,10,6,4,0,3
D112,11,8,6,0,1
D112,12,9,3,0,3
D112,13,3,2,1,3
D113,1,4,2,1,1
D113,2,7,3,0,2
D113,3,4,3,0,3
D113,4,8,5,1,2
D113,5,3,2,1,3
D113,6,5,2,1,2
D113,7,3,2,0,1
D113,8,5,3,1,1
D113,9,7,2,1,3
D113,10,4,2,1,1
D113,11,5,5,0,2
D113,12,8,2,1,2
D113,13,5,4,1,3
D114,1,7,7,0,1
D114,2,8,4,1,3
D114,3,6,5,0,3
D114,4,3,2,1,1
D114,5,3,3,1,1
D114,6,6,2,1,3
D114,7,8,5,1,1
D114,8,9,7,4,8
D114,9,7,2,4,4
D114,10,7,7,3,6
D114,11,8,7,2,8
D114,12,7,5,4,7
D114,13,9,5,4,9
D115,1,9,7,1,2
D115,2,9,9,1,3
D115,3,8,6,0,3
D115,4,7,4,0,2
D115,5,8,3,1,3
D115,6,5,2,1,2
D115,7,3,3,1,1
D115,8,3,2,0,3
D115,9,3,3,0,2
D115,10,4,2,0,2
D115,11,8,3,1,1
D115,12,9,4,0,3
D115,13,3,3,1,2
D116,1,7,4,0,2
D116,2,5,3,1,3
D116,3,3,2,1,1
D116,4,3,3,1,2
D116,5,4,3,1,2
D116,6,5,4,1,3
D116,7,8,7,1,1
D116,8,4,2,1,3
D116,9,3,2,1,3
D116,10,3,2,0,3
D116,11,4,2,1,2
D116,12,4,3,0,3
D116,13,6,4,1,1
D117,1,7,3,1,2
D117,2,5,3,1,1
D117,3,6,2,1,3
D117,4,9,4,1,3
D117,5,7,7,0,3
D117,6,3,2,1,1
D117,7,3,2,1,2
D117,8,7,3,0,1
D117,9,6,2,1,1
D117,10,5,5,0,1
D117,11,5,3,1,3
D117,12,4,4,1,3
D117,13,9,6,0,1
D118,1,9,3,0,1
D118,2,8,2,0,3
D118,3,7,6,1,3
D118,4,7,5,0,3
D118,5,6,4,0,1
D118,6,9,4,1,1
D118,7,9,4,0,2
D118,8,7,2,1,1
D118,9,5,2,0,3
D118,10,6,5,0,2
D118,11,3,2,1,3
D118,12,6,4,1,1
D118,13,5,5,1,3
D119,1,5,4,1,1
D119,2,9,6,0,2
D119,3,3,2,1,2
D119,4,3,3,0,1
D119,5,7,7,0,1
D119,6,7,2,0,1
D119,7,5,2,1,3
D119,8,6,2,1,3
D119,9,9,9,1,3
D119,10,6,5,1,3
D119,11,8,2,0,3
D119,12,6,4,0,3
D119,13,3,2,1,3
D120,1,7,2,1,1
D120,2,4,4,1,2
D120,3,9,8,1,3
D120,4,8,5,0,3
D120,5,7,4,0,3
D120,6,8,4,0,2
D120,7,3,3,0,3
D120,8,4,3,1,2
D120,9,6,6,1,2
D120,10,7,3,1,3
D120,11,9,8,1,1
D120,12,5,3,1,3
D120,13,8,6,1,3
D121,1,3,2,0,1
D121,2,5,4,1,2
D121,3,5,4,0,1
D121,4,5,3,0,2
D121,5,5,2,1,1
D121,6,3,2,0,2
D121,7,3,3,0,3
D121,8,8,4,3,7
D121,9,8,2,2,4
D121,10,7,7,2,9
D121,11,4,4,3,6
D121,12,9,8,3,5
D121,13,9,5,3,6
D122,1,3,3,1,2
D122,2,4,2,0,3
D122,3,5,2,1,3
D122,4,6,3,1,2
D122,5,8,4,1,3
D122,6,5,3,0,2
D122,7,5,2,1,3
D122,8,4,4,1,3
D122,9,9,2,0,2
D122,10,7,5,0,2
D122,11,4,2,1,3
D122,12,8,6,0,2
D122,13,6,2,0,2
D123,1,5,2,0,3
D123,2,8,2,0,1
D123,3,3,3,0,3
D123,4,9,5,1,1
D123,5,6,5,0,3
D123,6,3,3,1,3
D123,7,8,7,1,2
D123,8,6,3,3,7
D123,9,7,3,3,4
D123,10,3,3,2,7
D123,11,8,2,2,8
D123,12,9,8,4,9
D123,13,3,3,4,4
D124,1,8,6,1,3
D124,2,9,3,1,2
D124,3,8,8,1,3
D124,4,8,4,0,1
D124,5,5,5,1,3
D124,6,5,4,1,1
D124,7,4,4,0,1
D124,8,6,2,0,2
D124,9,4,2,1,3
D124,10,5,2,1,1
D124,11,7,3,1,1
D124,12,5,2,0,1
D124,13,9,3,1,3
D125,1,9,7,0,2
D125,2,9,9,1,2
D125,3,5,5,1,3
D125,4,8,7,1,1
D125,5,8,3,0,2
D125,6,3,2,0,3
D125,7,8,7,1,3
D125,8,6,2,3,8
D125,9,8,6,2,8
D125,10,5,5,3,9
D125,11,5,4,3,5
D125,12,8,5,4,5
D125,13,7,5,2,7
D126,1,8,3,0,1
D126,2,5,4,1,2
D126,3,7,4,1,1
D126,4,3,3,1,2
D126,5,9,7,1,3
D126,6,7,4,0,1
D126,7,6,4,1,3
D126,8,5,5,1,1
D126,9,4,2,0,2
D126,10,9,7,0,1
D126,11,9,4,1,3
D126,12,4,4,1,2
D126,13,4,3,1,2
D127,1,8,2,1,3
D127,2,4,2,1,3
D127,3,3,3,1,1
D127,4,9,3,1,2
D127,5,6,6,0,1
D127,6,3,2,0,3
D127,7,8,3,0,3
D127,8,9,5,0,1
D127,9,4,4,1,3
D127,10,6,5,1,1
D127,11,3,2,0,3
D127,12,7,2,1,2
D127,13,8,4,0,2
D128,1,6,3,1,2
D128,2,3,2,0,2
D128,3,5,5,1,2
D128,4,9,6,1,1
D128,5,5,2,1,3
D128,6,5,3,0,1
D128,7,4,4,1,2
D128,8,8,3,1,1
D128,9,9,9,0,1
D128,10,4,2,0,3
D128,11,3,2,0,2
D128,12,6,3,0,3
D128,13,7,2,1,1
D129,1,5,4,0,1
D129,2,8,2,0,3
D129,3,5,5,0,3
D129,4,7,2,0,1
D129,5,7,6,1,2
D129,6,7,6,0,1
D129,7,9,4,1,1
D129,8,7,4,1,3
D129,9,4,4,0,2
D129,10,3,3,1,2
D129,11,4,4,0,1
D129,12,9,2,0,1
D129,13,5,4,1,2
D130,1,9,9,0,2
D130,2,8,8,0,3
D130,3,3,2,0,1
D130,4,5,2,0,3
D130,5,5,3,1,1
D130,6,8,4,1,2
D130,7,3,2,1,3
D130,8,9,6,1,1
D130,9,5,5,0,3
D130,10,7,3,1,2
D130,11,8,3,1,2
D130,12,6,2,1,3
D130,13,3,3,1,1
D131,1,7,3,1,2
D131,2,6,3,1,1
D131,3,3,2,0,2
D131,4,6,5,1,3
D131,5,5,4,1,2
D131,6,5,2,0,3
D131,7,5,3,0,1
D131,8,8,7,4,5
D131,9,9,9,3,6
D131,10,8,8,4,7
D131,11,3,3,3,9
D131,12,3,3,2,9
D131,13,5,5,2,9
D132,1,9,6,0,1
D132,2,7,5,0,3
D132,3,7,5,1,2
D132,4,6,4,0,2
D132,5,5,5,0,1
D132,6,4,3,0,3
D132,7,9,9,0,3
D132,8,7,5,3,8
D132,9,4,4,2,7
D132,10,5,2,4,8
D132,11,5,3,4,8
D132,12,4,2,3,5
D132,13,8,3,4,7
D133,1,9,5,1,1
D133,2,5,5,0,1
D133,3,9,7,1,2
D133,4,4,2,1,3
D133,5,9,6,1,2
D133,6,3,2,1,3
D133,7,4,3,0,2
D133,8,8,7,2,5
D133,9,3,2,4,4
D133,10,8,5,4,6
D133,11,9,9,2,9
D133,12,4,4,4,5
D133,13,6,2,3,9
D134,1,7,4,1,3
D134,2,3,2,1,3
D134,3,7,7,0,1
D134,4,7,3,1,1
D134,5,5,3,1,3
D134,6,8,7,1,2
D134,7,4,4,0,3
D134,8,4,3,4,5
D134,9,5,4,3,8
D134,10,6,4,3,4
D134,11,9,2,3,7
D134,12,9,4,4,7
D134,13,8,5,3,7
D135,1,6,6,0,3
D135,2,5,5,1,3
D135,3,9,3,0,3
D135,4,4,4,0,2
D135,5,9,2,1,1
D135,6,4,2,1,2
D135,7,5,4,0,2
D135,8,8,7,0,2
D135,9,7,3,0,3
D135,10,7,2,0,1
D135,11,7,4,0,3
D135,12,3,2,0,1
D135,13,5,5,0,3
D136,1,8,8,0,2
D136,2,3,2,0,1
D136,3,5,4,0,3
D136,4,9,9,1,1
D136,5,4,3,0,2
D136,6,5,4,1,3
D136,7,5,4,1,3
D136,8,3,3,2,7
D136,9,8,4,3,6
D136,10,3,2,3,9
D136,11,9,3,3,6
D136,12,7,3,3,9
D136,13,9,3,4,7
D137,1,5,4,1,1
D137,2,7,2,0,1
D137,3,5,2,0,3
D137,4,7,4,1,1
D137,5,7,2,0,1
D137,6,4,3,0,2
D137,7,6,5,0,2
D137,8,6,3,0,1
D137,9,4,4,0,2
D137,10,8,3,1,3
D137,11,8,3,1,1
D137,12,3,3,1,2
D137,13,9,5,0,1
D138,1,4,2,0,3
D138,2,3,3,1,1
D138,3,6,4,1,1
D138,4,8,6,1,3
D138,5,6,4,0,3
D138,6,6,2,0,2
D138,7,5,3,0,1
D138,8,6,6,1,1
D138,9,4,3,0,2
D138,10,9,8,1,3
D138,11,3,2,1,1
D138,12,8,4,1,1
D138,13,6,6,0,3
D139,1,8,2,1,3
D139,2,6,6,1,2
D139,3,7,2,0,2
D139,4,4,3,1,2
D139,5,8,4,1,3
D139,6,9,7,1,1
D139,7,8,4,0,3
D139,8,5,4,1,1
D139,9,9,8,1,1
D139,10,8,5,0,3
D139,11,4,3,0,3
D139,12,4,2,0,2
D139,13,8,6,1,1
D140,1,5,5,0,1
D140,2,6,6,1,1
D140,3,3,3,0,3
D140,4,8,2,1,2
D140,5,5,3,1,2
D140,6,9,9,1,2
D140,7,4,3,1,2
D140,8,9,4,3,5
D140,9,3,3,2,7
D140,10,9,8,4,9
D140,11,7,3,2,7
D140,12,5,4,2,8
D140,13,8,3,3,9
D141,1,4,4,0,3
D141,2,7,2,0,1
D141,3,6,6,0,3
D141,4,4,3,1,2
D141,5,5,4,0,3
D141,6,7,6,1,1
D141,7,5,2,1,3
D141,8,6,4,0,1
D141,9,4,4,0,1
D141,10,4,3,1,3
D141,11,6,2,1,2
D141,12,9,3,0,2
D141,13,3,2,0,3
D142,1,8,4,1,2
D142,2,3,2,1,2
D142,3,8,6,0,1
D142,4,3,2,0,2
D142,5,4,2,1,2
D142,6,7,2,0,2
D142,7,5,2,1,3
D142,8,5,5,0,3
D142,9,5,3,0,3
D142,10,8,5,1,1
D142,11,8,2,1,1
D142,12,3,2,1,1
D142,13,3,3,1,3
D143,1,7,2,0,1
D143,2,9,5,1,2
D143,3,4,4,0,1
D143,4,8,3,1,1
D143,5,6,4,1,2
D143,6,6,4,0,2
D143,7,4,4,1,3
D143,8,7,7,2,4
D143,9,6,2,2,5
D143,10,3,3,2,4
D143,11,4,2,2,6
D143,12,6,6,3,5
D143,13,3,3,2,4
D144,1,4,4,1,1
D144,2,6,5,0,2
D144,3,9,2,1,1
D144,4,4,2,1,3
D144,5,5,3,0,1
D144,6,7,6,1,3
D144,7,8,4,0,2
D144,8,3,3,0,3
D144,9,5,3,0,3
D144,10,9,4,0,3
D144,11,3,3,0,3
D144,12,3,3,0,1
D144,13,6,2,1,2
D145,1,5,5,1,3
D145,2,9,8,1,2
D145,3,6,3,1,1
D145,4,6,5,1,2
D145,5,8,3,0,2
D145,6,9,5,0,1
D145,7,9,3,0,2
D145,8,7,2,4,8
D145,9,9,3,4,6
D145,10,9,4,4,7
D145,11,8,7,4,7
D145,12,7,5,3,6
D145,13,4,2,3,9
D146,1,6,6,1,2
D146,2,3,2,0,3
D146,3,8,4,1,1
D146,4,9,9,0,2
D146,5,9,4,1,3
D146,6,3,2,1,3
D146,7,3,3,0,2
D146,8,4,2,0,3
D146,9,5,5,1,2
D146,10,5,2,0,2
D146,11,3,2,0,3
D146,12,9,6,1,3
D146,13,3,3,0,1
D147,1,6,4,0,1
D147,2,9,3,1,3
D147,3,6,3,0,2
D147,4,7,5,1,3
D147,5,3,3,0,3
D147,6,7,4,1,2
D147,7,5,2,1,2
D147,8,4,2,1,2
D147,9,7,5,0,1
D147,10,7,4,1,3
D147,11,8,3,0,1
D147,12,3,3,1,2
D147,13,3,2,0,2
D148,1,7,2,1,3
D148,2,6,4,0,1
D148,3,7,6,1,1
D148,4,8,4,0,2
D148,5,8,7,1,1
D148,6,7,7,0,1
D148,7,6,4,1,3
D148,8,8,2,0,2
D148,9,4,4,0,3
D148,10,5,5,1,3
D148,11,8,6,0,2
D148,12,4,2,1,2
D148,13,4,3,0,1
D149,1,5,4,1,2
D149,2,4,2,1,3
D149,3,5,3,1,1
D149,4,7,2,1,2
D149,5,6,4,0,2
D149,6,5,2,1,3
D149,7,3,2,1,3
D149,8,5,2,0,1
D149,9,4,3,0,3
D149,10,5,3,1,2
D149,11,7,7,1,2
D149,12,5,4,0,1
D149,13,8,7,1,2
D150,1,9,3,0,3
D150,2,9,9,0,1
D150,3,7,3,0,2
D150,4,9,4,0,3
D150,5,7,2,0,2
D150,6,4,2,1,3
D150,7,4,4,1,1
D150,8,5,3,0,3
D150,9,4,4,1,3
D150,10,5,5,0,1
D150,11,8,7,0,2
D150,12,6,6,1,2
D150,13,6,4,0,1
D151,1,6,6,1,1
D151,2,8,6,0,1
D151,3,5,2,1,3
D151,4,9,2,0,3
D151,5,3,2,0,1
D151,6,6,6,0,3
D151,7,9,8,0,2
D151,8,4,2,1,2
D151,9,6,2,0,1
D151,10,4,4,0,2
D151,11,7,2,1,1
D151,12,5,3,1,1
D151,13,5,3,0,2
D152,1,8,8,0,1
D152,2,6,5,0,3
D152,3,9,2,1,1
D152,4,4,2,0,3
D152,5,3,2,0,2
D152,6,5,3,1,3
D152,7,7,3,1,3
D152,8,6,2,4,4
D152,9,9,3,3,7
D152,10,3,3,3,9
D152,11,9,4,4,9
D152,12,3,2,3,8
D152,13,6,3,4,9
D153,1,8,6,1,1
D153,2,3,3,1,1
D153,3,4,3,1,2
D153,4,5,5,1,2
D153,5,5,3,0,3
D153,6,3,2,0,1
D153,7,6,5,1,2
D153,8,8,2,0,3
D153,9,5,4,0,3
D153,10,7,5,0,2
D153,11,5,2,0,1
D153,12,9,3,0,2
D153,13,8,8,1,3
D154,1,6,3,0,1
D154,2,6,5,1,3
D154,3,7,5,1,2
D154,4,7,4,0,1
D154,5,6,3,1,2
D154,6,4,4,1,3
D154,7,6,2,1,3
D154,8,4,2,3,9
D154,9,9,8,3,5
D154,10,6,3,3,9
D154,11,5,4,4,5
D154,12,9,9,4,5
D154,13,3,3,4,8
D155,1,6,5,1,1
D155,2,8,7,1,2
D155,3,6,5,0,3
D155,4,6,2,0,2
D155,5,7,3,0,1
D155,6,5,2,0,3
D155,7,8,4,0,3
D155,8,5,5,1,3
D155,9,5,5,1,3
D155,10,3,2,1,3
D155,11,8,5,1,1
D155,12,9,5,1,1
D155,13,7,2,1,3
D156,1,9,2,1,2
D156,2,7,6,0,1
D156,3,4,4,0,3
D156,4,6,3,1,2
D156,5,5,2,1,3
D156,6,4,3,1,1
D156,7,7,2,1,3
D156,8,4,3,4,7
D156,9,8,7,3,9
D156,10,5,5,3,8
D156,11,3,3,4,9
D156,12,5,2,3,8
D156,13,3,2,4,7
D157,1,3,2,1,1
D157,2,6,3,0,2
D157,3,5,4,1,3
D157,4,9,4,0,1
D157,5,5,4,1,2
D157,6,4,4,0,1
D157,7,7,5,0,2
D157,8,7,2,3,4
D157,9,3,3,2,6
D157,10,6,6,2,7
D157,11,8,6,3,4
D157,12,9,7,2,9
D157,13,3,2,3,7
D158,1,4,3,0,1
D158,2,5,3,1,2
D158,3,5,4,0,2
D158,4,9,5,1,3
D158,5,5,3,1,3
D158,6,6,5,0,1
D158,7,8,6,0,3
D158,8,3,3,0,1
D158,9,7,5,0,2
D158,10,6,2,1,3
D158,11,3,3,0,2
D158,12,8,2,0,1
D158,13,7,2,0,2
D159,1,4,4,0,2
D159,2,5,4,1,3
D159,3,7,2,1,2
D159,4,9,8,1,3
D159,5,8,6,0,3
D159,6,3,3,1,2
D159,7,5,4,0,1
D159,8,4,4,1,2
D159,9,4,4,0,2
D159,10,3,3,1,2
D159,11,8,2,0,2
D159,12,5,5,1,3
D159,13,4,2,0,1
D160,1,5,4,0,3
D160,2,7,6,0,1
D160,3,8,7,1,2
D160,4,3,2,1,3
D160,5,8,6,1,1
D160,6,6,5,1,1
D160,7,6,3,0,3
D160,8,9,3,0,1
D160,9,4,2,0,2
D160,10,6,4,1,2
D160,11,5,2,0,3
D160,12,8,8,0,3
D160,13,4,3,0,2
D161,1,5,3,0,3
D161,2,5,3,0,3
D161,3,4,3,1,2
D161,4,8,7,1,2
D161,5,6,6,0,1
D161,6,7,5,0,1
D161,7,7,6,0,1
D161,8,3,3,2,4
D161,9,5,2,4,4
D161,10,3,2,2,6
D161,11,4,2,3,5
D161,12,5,4,2,9
D161,13,4,4,3,9
D162,1,9,5,1,1
D162,2,5,4,0,2
D162,3,8,3,0,1
D162,4,7,3,0,1
D162,5,4,2,0,1
D162,6,3,3,0,3
D162,7,8,6,0,2
D162,8,9,4,1,1
D162,9,8,4,1,1
D162,10,3,3,0,1
D162,11,7,5,0,1
D162,12,8,8,0,1
D162,13,9,8,1,3
D163,1,4,2,0,2
D163,2,8,2,1,3
D163,3,5,5,1,2
D163,4,8,4,0,3
D163,5,5,4,1,1
D163,6,7,6,0,1
D163,7,9,3,1,1
D163,8,7,4,1,3
D163,9,8,4,1,2
D163,10,8,6,1,1
D163,11,9,5,1,1
D163,12,3,3,0,1
D163,13,9,4,1,3
D164,1,7,2,0,1
D164,2,9,4,1,3
D164,3,6,5,0,3
D164,4,6,5,0,3
D164,5,8,5,1,3
D164,6,9,2,0,1
D164,7,4,2,1,2
D164,8,6,6,1,1
D164,9,8,4,1,3
D164,10,9,9,1,3
D164,11,7,4,1,2
D164,12,6,3,1,3
D164,13,5,4,0,1
D165,1,7,3,1,1
D165,2,8,7,0,1
D165,3,8,6,0,2
D165,4,8,6,0,3
D165,5,4,3,1,1
D165,6,9,2,0,3
D165,7,9,2,0,3
D165,8,7,7,4,4
D165,9,8,6,4,7
D165,10,8,3,2,4
D165,11,7,2,2,9
D165,12,8,8,3,8
D165,13,5,2,4,9
