dev_id,date,messages_sent,avg_response_hours
D10,2025-12-12,8,3.72
D10,2025-12-13,14,3.05
D10,2025-12-14,5,1.03
D10,2025-12-15,13,2.14
D10,2025-12-16,10,2.35
D10,2025-12-17,6,1.96
D10,2025-12-18,10,1.53
D10,2025-12-19,11,3.74
D10,2025-12-20,14,2.7
D10,2025-12-21,5,2.36
D10,2025-12-22,10,3.86
D10,2025-12-23,8,1.11
D10,2025-12-24,14,2.66
D10,2025-12-25,5,1.21
D10,2025-12-26,11,2.81
D10,2025-12-27,10,2.91
D10,2025-12-28,8,1.35
D10,2025-12-29,5,1.56
D10,2025-12-30,10,1.79
D10,2025-12-31,10,3.83
D10,2026-01-01,11,3.53
D10,2026-01-02,5,3.44
D10,2026-01-03,10,3.77
D10,2026-01-04,9,1.38
D10,2026-01-05,8,1.87
D10,2026-01-06,8,2.86
D10,2026-01-07,11,1.59
D10,2026-01-08,7,1.36
D11,2025-10-11,12,1.15
D11,2025-10-12,8,2.58
D11,2025-10-13,5,2.94
D11,2025-10-14,12,2.36
D11,2025-10-15,8,1.56
D11,2025-10-16,13,3.63
D11,2025-10-17,9,1.17
D11,2025-10-18,7,1.08
D11,2025-10-19,5,2.08
D11,2025-10-20,6,2.28
D11,2025-10-21,12,1.51
D11,2025-10-22,9,2.87
D11,2025-10-23,13,2.96
D11,2025-10-24,4,3.47
D11,2025-10-25,14,2.99
D11,2025-10-26,13,3.63
D11,2025-10-27,14,3.29
D11,2025-10-28,4,1.32
D11,2025-10-29,5,3.75
D11,2025-10-30,10,1.04
D11,2025-10-31,14,2.43
D11,2025-11-01,11,1.69
D11,2025-11-02,10,2.12
D11,2025-11-03,10,3.65
D11,2025-11-04,5,2.0
D11,2025-11-05,6,2.53
D11,2025-11-06,4,1.31
D11,2025-11-07,8,2.56
D11,2025-11-08,12,3.24
D11,2025-11-09,6,1.56
D11,2025-11-10,12,3.02
D11,2025-11-11,8,1.03
D11,2025-11-12,13,1.97
D11,2025-11-13,11,2.61
D11,2025-11-14,8,3.21
D11,2025-11-15,7,3.08
D11,2025-11-16,10,1.98
D11,2025-11-17,7,3.76
D11,2025-11-18,8,2.01
D11,2025-11-19,14,2.12
D11,2025-11-20,7,3.1
D11,2025-11-21,6,1.71
D11,2025-11-22,6,2.24
D11,2025-11-23,10,2.94
D11,2025-11-24,11,3.0
D11,2025-11-25,11,2.87
D11,2025-11-26,6,1.04
D11,2025-11-27,4,3.58
D11,2025-11-28,7,2.88
D11,2025-11-29,10,2.97
D11,2025-11-30,4,1.86
D11,2025-12-01,14,3.56
D11,2025-12-02,6,1.62
D11,2025-12-03,9,1.18
D11,2025-12-04,9,1.81
D11,2025-12-05,13,1.31
D11,2025-12-06,4,2.23
D11,2025-12-07,8,1.13
D11,2025-12-08,12,1.59
D11,2025-12-09,10,1.57
D11,2025-12-10,14,1.64
D11,2025-12-11,12,3.51
D11,2025-12-12,5,3.72
D11,2025-12-13,5,3.51
D11,2025-12-14,11,1.54
D11,2025-12-15,11,1.19
D11,2025-12-16,10,3.15
D11,2025-12-17,11,3.53
D11,2025-12-18,11,1.85
D11,2025-12-19,8,2.31
D11,2025-12-20,10,3.06
D11,2025-12-21,14,2.81
D11,2025-12-22,6,2.09
D11,2025-12-23,9,1.36
D11,2025-12-24,14,1.8
D11,2025-12-25,7,1.38
D11,2025-12-26,11,1.43
D11,2025-12-27,12,2.29
D11,2025-12-28,14,3.54
D11,2025-12-29,14,2.42
D11,2025-12-30,8,2.48
D11,2025-12-31,10,3.87
D11,2026-01-01,9,2.04
D11,2026-01-02,11,3.03
D11,2026-01-03,9,1.91
D11,2026-01-04,8,2.08
D11,2026-01-05,6,2.85
D11,2026-01-06,5,3.41
D11,2026-01-07,7,3.2
D11,2026-01-08,9,3.07
D12,2025-10-11,7,2.21
D12,2025-10-12,8,2.71
D12,2025-10-13,14,3.91
D12,2025-10-14,4,2.54
D12,2025-10-15,4,3.62
D12,2025-10-16,10,2.67
D12,2025-10-17,7,3.59
D12,2025-10-18,10,2.86
D12,2025-10-19,9,1.55
D12,2025-10-20,11,3.15
D12,2025-10-21,6,3.68
D12,2025-10-22,10,1.48
D12,2025-10-23,9,3.71
D12,2025-10-24,14,1.71
D12,2025-10-25,7,1.53
D12,2025-10-26,8,2.22
D12,2025-10-27,5,1.13
D12,2025-10-28,12,1.86
D12,2025-10-29,11,3.11
D12,2025-10-30,7,3.52
D12,2025-10-31,11,2.71
D12,2025-11-01,8,2.47
D12,2025-11-02,5,1.14
D12,2025-11-03,4,2.95
D12,2025-11-04,8,2.54
D12,2025-11-05,11,1.6
D12,2025-11-06,8,2.16
D12,2025-11-07,6,2.33
D12,2025-11-08,11,2.99
D12,2025-11-09,9,2.36
D12,2025-11-10,6,1.74
D12,2025-11-11,10,2.11
D12,2025-11-12,6,3.71
D12,2025-11-13,14,2.47
D12,2025-11-14,8,3.29
D12,2025-11-15,7,1.38
D12,2025-11-16,9,1.72
D12,2025-11-17,14,3.81
D12,2025-11-18,6,2.74
D12,2025-11-19,8,1.99
D12,2025-11-20,7,2.3
D12,2025-11-21,6,1.49
D12,2025-11-22,12,2.54
D12,2025-11-23,6,3.59
D12,2025-11-24,10,1.66
D12,2025-11-25,13,2.46
D12,2025-11-26,10,1.04
D12,2025-11-27,12,2.08
D12,2025-11-28,12,1.52
D12,2025-11-29,5,1.61
D12,2025-11-30,6,3.06
D12,2025-12-01,1,6.15
D12,2025-12-02,2,11.99
D12,2025-12-03,1,10.06
D12,2025-12-04,0,11.74
D12,2025-12-05,0,6.3
D12,2025-12-06,0,7.08
D12,2025-12-07,0,10.05
D12,2025-12-08,0,11.02
D12,2025-12-09,0,10.98
D12,2025-12-10,2,7.97
D12,2025-12-11,2,9.88
D12,2025-12-12,1,7.36
D12,2025-12-13,2,10.39
D12,2025-12-14,0,11.48
D12,2025-12-15,1,11.14
D12,2025-12-16,0,11.99
D12,2025-12-17,0,10.39
D12,2025-12-18,1,8.59
D12,2025-12-19,2,9.24
D12,2025-12-20,2,7.29
D12,2025-12-21,1,6.36
D12,2025-12-22,2,7.33
D12,2025-12-23,0,7.8
D12,2025-12-24,1,6.12
D12,2025-12-25,0,9.67
D12,2025-12-26,2,9.96
D12,2025-12-27,0,6.02
D12,2025-12-28,1,6.89
D12,2025-12-29,2,7.36
D12,2025-12-30,1,7.47
D12,2025-12-31,1,8.68
D12,2026-01-01,1,7.18
D12,2026-01-02,0,11.97
D12,2026-01-03,2,10.13
D12,2026-01-04,2,8.15
D12,2026-01-05,1,8.31
D12,2026-01-06,2,7.35
D12,2026-01-07,1,11.53
D12,2026-01-08,1,9.17
D13,2025-10-11,4,1.05
D13,2025-10-12,13,3.86
D13,2025-10-13,11,3.89
D13,2025-10-14,14,3.47
D13,2025-10-15,7,1.1
D13,2025-10-16,11,2.0
D13,2025-10-17,13,2.2
D13,2025-10-18,13,1.15
D13,2025-10-19,8,1.02
D13,2025-10-20,10,1.96
D13,2025-10-21,8,2.9
D13,2025-10-22,13,1.96
D13,2025-10-23,4,1.47
D13,2025-10-24,11,2.35
D13,2025-10-25,5,1.04
D13,2025-10-26,6,1.78
D13,2025-10-27,6,1.49
D13,2025-10-28,9,3.24
D13,2025-10-29,14,1.11
D13,2025-10-30,5,2.45
D13,2025-10-31,7,3.19
D13,2025-11-01,6,3.8
D13,2025-11-02,5,1.08
D13,2025-11-03,14,1.41
D13,2025-11-04,6,1.49
D13,2025-11-05,9,3.0
D13,2025-11-06,10,1.41
D13,2025-11-07,4,1.65
D13,2025-11-08,5,2.58
D13,2025-11-09,14,1.29
D13,2025-11-10,13,1.88
D13,2025-11-11,4,3.54
D13,2025-11-12,11,2.77
D13,2025-11-13,14,1.6
D13,2025-11-14,13,3.58
D13,2025-11-15,11,3.43
D13,2025-11-16,14,3.66
D13,2025-11-17,6,2.06
D13,2025-11-18,7,3.48
D13,2025-11-19,9,1.09
D13,2025-11-20,8,1.66
D13,2025-11-21,4,1.43
D13,2025-11-22,6,3.11
D13,2025-11-23,6,1.37
D13,2025-11-24,4,2.24
D13,2025-11-25,6,2.99
D13,2025-11-26,7,3.9
D13,2025-11-27,6,1.29
D13,2025-11-28,8,1.67
D13,2025-11-29,8,3.59
D13,2025-11-30,14,2.2
D13,2025-12-01,13,1.87
D13,2025-12-02,8,2.38
D13,2025-12-03,14,1.17
D13,2025-12-04,13,3.08
D13,2025-12-05,14,3.03
D13,2025-12-06,10,3.92
D13,2025-12-07,4,1.57
D13,2025-12-08,14,1.33
D13,2025-12-09,6,3.5
D13,2025-12-10,7,2.47
D13,2025-12-11,4,2.46
D13,2025-12-12,10,1.11
D13,2025-12-13,12,3.55
D13,2025-12-14,6,1.61
D13,2025-12-15,8,1.29
D13,2025-12-16,9,2.7
D13,2025-12-17,10,2.87
D13,2025-12-18,5,1.64
D13,2025-12-19,4,2.57
D13,2025-12-20,5,1.48
D13,2025-12-21,7,1.62
D13,2025-12-22,7,1.57
D13,2025-12-23,5,2.28
D13,2025-12-24,4,2.65
D13,2025-12-25,7,1.33
D13,2025-12-26,9,1.87
D13,2025-12-27,8,3.23
D13,2025-12-28,14,3.45
D13,2025-12-29,5,1.04
D13,2025-12-30,9,3.61
D13,2025-12-31,9,1.49
D13,2026-01-01,4,2.8
D13,2026-01-02,13,2.28
D13,2026-01-03,4,1.62
D13,2026-01-04,13,1.3
D13,2026-01-05,4,3.98
D13,2026-01-06,14,3.29
D13,2026-01-07,13,2.26
D13,2026-01-08,9,1.9
D14,2025-10-11,9,4.0
D14,2025-10-12,9,2.22
D14,2025-10-13,6,1.12
D14,2025-10-14,4,3.51
D14,2025-10-15,11,2.51
D14,2025-10-16,14,2.35
D14,2025-10-17,9,2.18
D14,2025-10-18,9,3.29
D14,2025-10-19,4,1.28
D14,2025-10-20,9,2.97
D14,2025-10-21,11,2.83
D14,2025-10-22,8,1.5
D14,2025-10-23,12,3.84
D14,2025-10-24,9,2.94
D14,2025-10-25,5,2.67
D14,2025-10-26,11,2.2
D14,2025-10-27,14,2.18
D14,2025-10-28,6,1.71
D14,2025-10-29,10,3.52
D14,2025-10-30,5,2.75
D14,2025-10-31,11,1.95
D14,2025-11-01,11,3.15
D14,2025-11-02,9,3.93
D14,2025-11-03,6,1.06
D14,2025-11-04,13,2.75
D14,2025-11-05,6,2.41
D14,2025-11-06,10,1.9
D14,2025-11-07,5,3.46
D14,2025-11-08,13,2.26
D14,2025-11-09,14,2.04
D14,2025-11-10,14,3.9
D14,2025-11-11,11,2.91
D14,2025-11-12,7,2.97
D14,2025-11-13,4,1.67
D14,2025-11-14,12,2.37
D14,2025-11-15,6,3.63
D14,2025-11-16,11,2.65
D14,2025-11-17,9,1.19
D14,2025-11-18,6,2.89
D14,2025-11-19,6,2.37
D14,2025-11-20,11,3.41
D14,2025-11-21,4,1.66
D14,2025-11-22,10,2.7
D14,2025-11-23,7,2.44
D14,2025-11-24,13,3.77
D14,2025-11-25,6,1.26
D14,2025-11-26,7,1.0
D14,2025-11-27,8,2.37
D14,2025-11-28,10,1.59
D14,2025-11-29,14,1.21
D14,2025-11-30,12,2.73
D14,2025-12-01,2,10.31
D14,2025-12-02,2,7.67
D14,2025-12-03,2,10.84
D14,2025-12-04,1,8.83
D14,2025-12-05,2,7.55
D14,2025-12-06,0,11.28
D14,2025-12-07,0,7.29
D14,2025-12-08,0,8.44
D14,2025-12-09,1,7.26
D14,2025-12-10,1,8.44
D14,2025-12-11,0,7.82
D14,2025-12-12,2,9.49
D14,2025-12-13,2,9.05
D14,2025-12-14,2,9.07
D14,2025-12-15,0,7.12
D14,2025-12-16,2,11.65
D14,2025-12-17,2,9.53
D14,2025-12-18,1,11.6
D14,2025-12-19,0,9.59
D14,2025-12-20,1,10.01
D14,2025-12-21,0,9.15
D14,2025-12-22,2,7.58
D14,2025-12-23,1,9.16
D14,2025-12-24,2,9.37
D14,2025-12-25,1,8.14
D14,2025-12-26,1,9.46
D14,2025-12-27,1,8.42
D14,2025-12-28,0,11.4
D14,2025-12-29,0,7.23
D14,2025-12-30,0,6.81
D14,2025-12-31,2,7.82
D14,2026-01-01,0,6.58
D14,2026-01-02,2,11.74
D14,2026-01-03,0,6.4
D14,2026-01-04,1,10.95
D14,2026-01-05,2,9.52
D14,2026-01-06,2,9.85
D14,2026-01-07,1,6.0
D14,2026-01-08,1,7.39
D15,2025-10-11,4,1.32
D15,2025-10-12,8,2.78
D15,2025-10-13,5,3.17
D15,2025-10-14,8,2.44
D15,2025-10-15,6,2.87
D15,2025-10-16,8,3.73
D15,2025-10-17,4,1.8
D15,2025-10-18,11,2.01
D15,2025-10-19,4,3.66
D15,2025-10-20,14,1.92
D15,2025-10-21,8,2.99
D15,2025-10-22,13,3.13
D15,2025-10-23,12,1.7
D15,2025-10-24,11,2.16
D15,2025-10-25,8,2.84
D15,2025-10-26,11,1.92
D15,2025-10-27,11,1.4
D15,2025-10-28,7,1.71
D15,2025-10-29,8,3.65
D15,2025-10-30,8,3.43
D15,2025-10-31,7,1.59
D15,2025-11-01,5,2.87
D15,2025-11-02,10,3.56
D15,2025-11-03,11,2.38
D15,2025-11-04,10,3.82
D15,2025-11-05,14,1.34
D15,2025-11-06,12,3.36
D15,2025-11-07,9,1.4
D15,2025-11-08,9,3.58
D15,2025-11-09,14,2.05
D15,2025-11-10,4,1.21
D15,2025-11-11,13,1.28
D15,2025-11-12,4,1.67
D15,2025-11-13,7,1.68
D15,2025-11-14,4,2.06
D15,2025-11-15,5,1.24
D15,2025-11-16,13,3.44
D15,2025-11-17,5,2.8
D15,2025-11-18,7,2.53
D15,2025-11-19,5,4.0
D15,2025-11-20,14,1.31
D15,2025-11-21,7,1.52
D15,2025-11-22,7,3.11
D15,2025-11-23,6,2.22
D15,2025-11-24,9,2.54
D15,2025-11-25,6,1.84
D15,2025-11-26,12,1.63
D15,2025-11-27,8,2.83
D15,2025-11-28,9,1.76
D15,2025-11-29,14,3.32
D15,2025-11-30,14,3.31
D15,2025-12-01,10,1.35
D15,2025-12-02,14,3.78
D15,2025-12-03,12,1.13
D15,2025-12-04,7,3.43
D15,2025-12-05,13,2.52
D15,2025-12-06,8,2.0
D15,2025-12-07,8,1.65
D15,2025-12-08,10,3.72
D15,2025-12-09,9,1.99
D15,2025-12-10,13,3.49
D15,2025-12-11,12,2.29
D15,2025-12-12,8,3.74
D15,2025-12-13,4,3.28
D15,2025-12-14,7,1.48
D15,2025-12-15,12,3.93
D15,2025-12-16,6,2.8
D15,2025-12-17,11,1.61
D15,2025-12-18,4,1.33
D15,2025-12-19,11,3.84
D15,2025-12-20,11,3.97
D15,2025-12-21,13,2.53
D15,2025-12-22,13,1.91
D15,2025-12-23,9,3.26
D15,2025-12-24,8,3.49
D15,2025-12-25,7,1.84
D15,2025-12-26,14,2.33
D15,2025-12-27,14,2.94
D15,2025-12-28,12,2.59
D15,2025-12-29,10,1.75
D15,2025-12-30,8,3.68
D15,2025-12-31,13,1.78
D15,2026-01-01,6,1.53
D15,2026-01-02,8,2.16
D15,2026-01-03,5,1.61
D15,2026-01-04,11,2.54
D15,2026-01-05,4,3.9
D15,2026-01-06,13,2.82
D15,2026-01-07,6,3.06
D15,2026-01-08,4,1.66
D16,2025-10-11,7,2.5
D16,2025-10-12,8,2.09
D16,2025-10-13,14,2.7
D16,2025-10-14,13,3.32
D16,2025-10-15,5,3.48
D16,2025-10-16,11,2.14
D16,2025-10-17,6,1.52
D16,2025-10-18,9,3.86
D16,2025-10-19,4,2.92
D16,2025-10-20,8,3.94
D16,2025-10-21,5,2.6
D16,2025-10-22,4,1.38
D16,2025-10-23,10,3.83
D16,2025-10-24,11,2.43
D16,2025-10-25,4,2.96
D16,2025-10-26,14,3.16
D16,2025-10-27,10,3.73
D16,2025-10-28,11,2.17
D16,2025-10-29,9,1.43
D16,2025-10-30,11,2.84
D16,2025-10-31,12,4.0
D16,2025-11-01,8,3.06
D16,2025-11-02,6,3.09
D16,2025-11-03,13,2.61
D16,2025-11-04,14,2.5
D16,2025-11-05,6,2.71
D16,2025-11-06,4,3.39
D16,2025-11-07,7,3.21
D16,2025-11-08,9,1.75
D16,2025-11-09,4,3.47
D16,2025-11-10,7,2.68
D16,2025-11-11,5,3.5
D16,2025-11-12,7,1.64
D16,2025-11-13,5,1.18
D16,2025-11-14,8,1.26
D16,2025-11-15,9,1.35
D16,2025-11-16,6,2.15
D16,2025-11-17,5,3.97
D16,2025-11-18,4,2.69
D16,2025-11-19,14,2.75
D16,2025-11-20,7,1.28
D16,2025-11-21,12,2.07
D16,2025-11-22,6,2.32
D16,2025-11-23,7,1.62
D16,2025-11-24,6,3.16
D16,2025-11-25,10,2.42
D16,2025-11-26,12,2.99
D16,2025-11-27,12,1.3
D16,2025-11-28,8,2.36
D16,2025-11-29,9,2.96
D16,2025-11-30,9,1.13
D16,2025-12-01,4,3.19
D16,2025-12-02,9,2.63
D16,2025-12-03,11,1.0
D16,2025-12-04,14,3.39
D16,2025-12-05,11,2.81
D16,2025-12-06,4,1.1
D16,2025-12-07,5,2.98
D16,2025-12-08,8,3.8
D16,2025-12-09,4,2.74
D16,2025-12-10,10,2.15
D16,2025-12-11,13,2.33
D16,2025-12-12,9,1.89
D16,2025-12-13,7,2.07
D16,2025-12-14,13,1.53
D16,2025-12-15,11,3.74
D16,2025-12-16,8,3.45
D16,2025-12-17,8,2.59
D16,2025-12-18,10,2.65
D16,2025-12-19,12,1.81
D16,2025-12-20,6,1.45
D16,2025-12-21,6,1.34
D16,2025-12-22,8,1.08
D16,2025-12-23,11,1.47
D16,2025-12-24,8,3.76
D16,2025-12-25,10,3.42
D16,2025-12-26,12,2.81
D16,2025-12-27,12,1.32
D16,2025-12-28,14,3.22
D16,2025-12-29,11,3.31
D16,2025-12-30,9,1.23
D16,2025-12-31,8,3.92
D16,2026-01-01,14,3.68
D16,2026-01-02,7,3.59
D16,2026-01-03,13,3.88
D16,2026-01-04,7,3.66
D16,2026-01-05,6,2.5
D16,2026-01-06,4,3.55
D16,2026-01-07,7,2.14
D16,2026-01-08,10,1.23
D17,2025-10-11,10,2.96
D17,2025-10-12,13,1.78
D17,2025-10-13,5,1.97
D17,2025-10-14,4,1.32
D17,2025-10-15,4,1.36
D17,2025-10-16,8,1.32
D17,2025-10-17,8,1.97
D17,2025-10-18,10,2.3
D17,2025-10-19,10,2.48
D17,2025-10-20,6,3.89
D17,2025-10-21,7,3.8
D17,2025-10-22,8,3.32
D17,2025-10-23,10,3.98
D17,2025-10-24,12,2.05
D17,2025-10-25,11,3.84
D17,2025-10-26,12,2.39
D17,2025-10-27,12,3.75
D17,2025-10-28,5,2.09
D17,2025-10-29,12,3.28
D17,2025-10-30,11,1.51
D17,2025-10-31,12,1.7
D17,2025-11-01,8,3.94
D17,2025-11-02,5,3.0
D17,2025-11-03,14,3.18
D17,2025-11-04,12,2.06
D17,2025-11-05,4,1.05
D17,2025-11-06,11,3.59
D17,2025-11-07,14,1.22
D17,2025-11-08,6,1.11
D17,2025-11-09,13,3.95
D17,2025-11-10,7,3.88
D17,2025-11-11,6,1.5
D17,2025-11-12,11,2.77
D17,2025-11-13,9,3.9
D17,2025-11-14,5,1.98
D17,2025-11-15,12,1.69
D17,2025-11-16,8,2.89
D17,2025-11-17,9,1.69
D17,2025-11-18,7,3.45
D17,2025-11-19,5,3.98
D17,2025-11-20,11,1.96
D17,2025-11-21,7,1.85
D17,2025-11-22,7,3.84
D17,2025-11-23,7,2.81
D17,2025-11-24,5,2.76
D17,2025-11-25,12,2.86
D17,2025-11-26,9,3.02
D17,2025-11-27,6,2.35
D17,2025-11-28,13,3.62
D17,2025-11-29,6,3.92
D17,2025-11-30,7,3.66
D17,2025-12-01,1,6.86
D17,2025-12-02,2,8.77
D17,2025-12-03,0,11.3
D17,2025-12-04,2,8.32
D17,2025-12-05,2,11.34
D17,2025-12-06,0,8.54
D17,2025-12-07,2,9.31
D17,2025-12-08,2,8.22
D17,2025-12-09,2,7.85
D17,2025-12-10,1,6.3
D17,2025-12-11,1,8.0
D17,2025-12-12,1,10.69
D17,2025-12-13,2,7.97
D17,2025-12-14,1,7.37
D17,2025-12-15,0,7.88
D17,2025-12-16,0,9.73
D17,2025-12-17,1,10.84
D17,2025-12-18,1,9.87
D17,2025-12-19,0,9.03
D17,2025-12-20,2,11.01
D17,2025-12-21,2,11.71
D17,2025-12-22,2,6.28
D17,2025-12-23,0,9.21
D17,2025-12-24,1,10.69
D17,2025-12-25,2,8.69
D17,2025-12-26,1,10.13
D17,2025-12-27,0,7.15
D17,2025-12-28,0,6.45
D17,2025-12-29,1,10.51
D17,2025-12-30,1,7.16
D17,2025-12-31,0,9.32
D17,2026-01-01,1,6.58
D17,2026-01-02,0,10.32
D17,2026-01-03,1,9.92
D17,2026-01-04,2,9.88
D17,2026-01-05,2,6.83
D17,2026-01-06,1,7.58
D17,2026-01-07,0,9.49
D17,2026-01-08,1,11.15
D18,2025-10-11,12,3.81
D18,2025-10-12,4,2.02
D18,2025-10-13,7,2.17
D18,2025-10-14,14,1.26
D18,2025-10-15,11,3.03
D18,2025-10-16,13,1.23
D18,2025-10-17,7,1.94
D18,2025-10-18,14,1.68
D18,2025-10-19,10,2.09
D18,2025-10-20,12,1.1
D18,2025-10-21,9,2.53
D18,2025-10-22,14,2.66
D18,2025-10-23,13,2.4
D18,2025-10-24,8,1.75
D18,2025-10-25,12,1.15
D18,2025-10-26,5,1.54
D18,2025-10-27,7,2.22
D18,2025-10-28,11,2.98
D18,2025-10-29,7,1.5
D18,2025-10-30,11,1.08
D18,2025-10-31,6,2.51
D18,2025-11-01,8,1.29
D18,2025-11-02,14,2.31
D18,2025-11-03,12,1.57
D18,2025-11-04,9,2.96
D18,2025-11-05,10,1.15
D18,2025-11-06,7,1.48
D18,2025-11-07,13,3.25
D18,2025-11-08,6,3.58
D18,2025-11-09,9,1.46
D18,2025-11-10,9,1.03
D18,2025-11-11,8,1.45
D18,2025-11-12,11,3.29
D18,2025-11-13,9,3.41
D18,2025-11-14,9,2.69
D18,2025-11-15,10,2.12
D18,2025-11-16,4,3.93
D18,2025-11-17,8,3.23
D18,2025-11-18,4,2.97
D18,2025-11-19,11,1.56
D18,2025-11-20,11,1.82
D18,2025-11-21,8,2.66
D18,2025-11-22,11,2.78
D18,2025-11-23,10,3.08
D18,2025-11-24,4,1.2
D18,2025-11-25,14,1.23
D18,2025-11-26,5,1.7
D18,2025-11-27,8,2.77
D18,2025-11-28,7,3.47
D18,2025-11-29,5,1.01
D18,2025-11-30,6,3.53
D18,2025-12-01,1,8.04
D18,2025-12-02,1,9.51
D18,2025-12-03,2,6.15
D18,2025-12-04,2,8.33
D18,2025-12-05,2,6.17
D18,2025-12-06,0,7.6
D18,2025-12-07,2,7.5
D18,2025-12-08,0,6.2
D18,2025-12-09,1,11.29
D18,2025-12-10,2,9.5
D18,2025-12-11,0,7.37
D18,2025-12-12,0,10.49
D18,2025-12-13,1,11.71
D18,2025-12-14,2,11.63
D18,2025-12-15,2,7.3
D18,2025-12-16,0,8.18
D18,2025-12-17,2,7.72
D18,2025-12-18,0,9.09
D18,2025-12-19,0,9.72
D18,2025-12-20,1,9.57
D18,2025-12-21,2,6.74
D18,2025-12-22,0,7.06
D18,2025-12-23,2,8.0
D18,2025-12-24,2,8.05
D18,2025-12-25,1,10.28
D18,2025-12-26,1,6.81
D18,2025-12-27,1,7.03
D18,2025-12-28,2,10.68
D18,2025-12-29,2,9.97
D18,2025-12-30,1,6.62
D18,2025-12-31,1,11.77
D18,2026-01-01,1,8.94
D18,2026-01-02,1,8.2
D18,2026-01-03,2,10.62
D18,2026-01-04,1,8.16
D18,2026-01-05,2,11.65
D18,2026-01-06,0,6.63
D18,2026-01-07,2,11.14
D18,2026-01-08,1,11.71
D19,2025-10-11,14,3.37
D19,2025-10-12,8,1.22
D19,2025-10-13,14,1.7
D19,2025-10-14,14,1.45
D19,2025-10-15,11,1.92
D19,2025-10-16,14,1.42
D19,2025-10-17,13,1.53
D19,2025-10-18,7,1.07
D19,2025-10-19,9,2.84
D19,2025-10-20,14,1.99
D19,2025-10-21,9,2.59
D19,2025-10-22,7,1.14
D19,2025-10-23,4,2.9
D19,2025-10-24,9,2.49
D19,2025-10-25,11,3.29
D19,2025-10-26,4,3.4
D19,2025-10-27,4,2.53
D19,2025-10-28,11,3.97
D19,2025-10-29,8,3.84
D19,2025-10-30,8,1.38
D19,2025-10-31,4,3.46
D19,2025-11-01,12,3.25
D19,2025-11-02,7,1.14
D19,2025-11-03,14,1.76
D19,2025-11-04,14,1.63
D19,2025-11-05,8,1.61
D19,2025-11-06,10,2.78
D19,2025-11-07,9,2.25
D19,2025-11-08,4,3.33
D19,2025-11-09,14,2.85
D19,2025-11-10,11,2.63
D19,2025-11-11,11,2.47
D19,2025-11-12,12,2.78
D19,2025-11-13,5,1.63
D19,2025-11-14,9,3.15
D19,2025-11-15,10,1.92
D19,2025-11-16,10,2.16
D19,2025-11-17,4,1.35
D19,2025-11-18,4,3.72
D19,2025-11-19,6,1.52
D19,2025-11-20,4,2.87
D19,2025-11-21,12,1.73
D19,2025-11-22,14,1.7
D19,2025-11-23,13,1.52
D19,2025-11-24,6,3.79
D19,2025-11-25,10,1.17
D19,2025-11-26,4,2.63
D19,2025-11-27,7,3.36
D19,2025-11-28,12,1.8
D19,2025-11-29,8,2.36
D19,2025-11-30,9,3.71
D19,2025-12-01,12,1.78
D19,2025-12-02,9,2.4
D19,2025-12-03,10,2.88
D19,2025-12-04,14,3.77
D19,2025-12-05,13,3.67
D19,2025-12-06,12,1.35
D19,2025-12-07,13,1.63
D19,2025-12-08,6,3.12
D19,2025-12-09,4,2.28
D19,2025-12-10,14,1.93
D19,2025-12-11,9,2.94
D19,2025-12-12,12,1.57
D19,2025-12-13,9,1.49
D19,2025-12-14,5,2.86
D19,2025-12-15,13,2.26
D19,2025-12-16,4,3.38
D19,2025-12-17,9,1.6
D19,2025-12-18,9,3.82
D19,2025-12-19,6,2.06
D19,2025-12-20,5,3.14
D19,2025-12-21,12,3.71
D19,2025-12-22,5,3.8
D19,2025-12-23,10,1.97
D19,2025-12-24,5,1.25
D19,2025-12-25,10,3.16
D19,2025-12-26,14,3.36
D19,2025-12-27,10,3.63
D19,2025-12-28,7,2.78
D19,2025-12-29,9,3.74
D19,2025-12-30,4,1.59
D19,2025-12-31,10,1.56
D19,2026-01-01,5,2.89
D19,2026-01-02,14,3.11
D19,2026-01-03,8,2.72
D19,2026-01-04,14,2.21
D19,2026-01-05,12,1.11
D19,2026-01-06,4,1.86
D19,2026-01-07,7,1.94
D19,2026-01-08,13,3.67
D20,2025-10-11,11,3.82
D20,2025-10-12,13,1.51
D20,2025-10-13,6,2.35
D20,2025-10-14,14,1.24
D20,2025-10-15,5,3.4
D20,2025-10-16,5,1.37
D20,2025-10-17,9,2.92
D20,2025-10-18,7,1.3
D20,2025-10-19,9,1.86
D20,2025-10-20,7,1.0
D20,2025-10-21,9,1.51
D20,2025-10-22,9,2.68
D20,2025-10-23,4,3.1
D20,2025-10-24,8,1.62
D20,2025-10-25,5,3.97
D20,2025-10-26,8,3.21
D20,2025-10-27,8,3.62
D20,2025-10-28,13,1.92
D20,2025-10-29,4,1.58
D20,2025-10-30,9,2.06
D20,2025-10-31,12,1.34
D20,2025-11-01,5,1.97
D20,2025-11-02,11,3.58
D20,2025-11-03,11,2.02
D20,2025-11-04,11,1.27
D20,2025-11-05,13,3.47
D20,2025-11-06,4,1.28
D20,2025-11-07,10,3.62
D20,2025-11-08,12,1.35
D20,2025-11-09,6,1.59
D20,2025-11-10,7,1.48
D20,2025-11-11,5,2.25
D20,2025-11-12,11,1.82
D20,2025-11-13,10,3.98
D20,2025-11-14,10,2.9
